STT,Ma_cty,Ngay,Gia_tham_chieu,Len_xuong,Phan_tram,Dong_cua,Khoi_luong,Mo_cua,Cao_nhat,Thap_nhat,Giao_dich_thoa_thuan,Nuoc_ngoai_mua,Nuoc_ngoai_ban 
#1478,AAM,09-06-2015,7.23,0.12,1.65%,7.35,300,7.35,7.35,7.35,0,0,0
#1479,AAM,08-06-2015,7.17,0.06,0.83%,7.23,"3,810",7.17,7.47,7.17,0,0,0
#1480,AAM,05-06-2015,7.17,0,0%,7.17,"9,480",6.94,7.17,6.88,0,0,0
#1481,AAM,04-06-2015,7.53,-0.36,-4.76%,7.17,"5,160",7.29,7.53,7.11,0,0,0
#1482,AAM,03-06-2015,7.29,0.24,3.28%,7.53,20,7.53,7.53,7.53,0,0,0
#1483,AAM,02-06-2015,7.23,0.06,0.83%,7.29,"1,220",7.17,7.29,6.88,0,0,0
#1484,AAM,01-06-2015,7.23,0,0%,7.23,30,7.23,7.23,7.23,0,0,0
#1485,AAM,29-05-2015,7.23,0,0%,7.23,0,7.23,7.23,7.23,0,0,0
#1486,AAM,28-05-2015,7.17,0.06,0.83%,7.23,"4,000",7.17,7.35,7.17,0,0,0
#1487,AAM,27-05-2015,6.82,0.36,5.26%,7.17,"2,110",7.17,7.23,7.17,0,0,0
#1488,AAM,26-05-2015,6.88,-0.06,-0.87%,6.82,"2,320",6.88,7.00,6.82,0,0,"2,000"
#1489,AAM,25-05-2015,7.29,-0.42,-5.74%,6.88,40,6.88,6.88,6.88,0,0,0
#1490,AAM,22-05-2015,7.41,-0.12,-1.61%,7.29,"1,170",7.23,7.41,7.23,0,0,0
#1491,AAM,21-05-2015,7.23,0.18,2.48%,7.41,"8,550",7.47,7.47,7.23,0,0,0
#1492,AAM,20-05-2015,7.53,-0.30,-3.97%,7.23,10,7.23,7.23,7.23,0,0,0
#1493,AAM,19-05-2015,7.53,0,0%,7.53,0,7.53,7.53,7.53,0,0,0
#1494,AAM,18-05-2015,7.53,0,0%,7.53,10,7.53,7.53,7.53,0,0,0
#1495,AAM,15-05-2015,7.35,0.18,2.44%,7.53,830,7.47,7.53,7.47,0,0,0
#1496,AAM,14-05-2015,7.35,0,0%,7.35,"2,450",7.41,7.41,7.35,0,0,0
#1497,AAM,13-05-2015,7.35,0,0%,7.35,"3,620",7.35,7.35,7.23,0,0,0
#1498,AAM,12-05-2015,7.53,-0.18,-2.38%,7.35,"1,000",7.35,7.35,7.35,0,0,0
#1499,AAM,11-05-2015,7.35,0.18,2.44%,7.53,110,7.41,7.53,7.41,0,0,0
#1500,AAM,08-05-2015,7.35,0,0%,7.35,0,7.35,7.35,7.35,0,0,0
#1501,AAM,07-05-2015,7.35,0,0%,7.35,0,7.35,7.35,7.35,0,0,0
#1502,AAM,06-05-2015,7.35,0,0%,7.35,"3,250",7.41,7.59,7.35,0,0,0
#1503,AAM,05-05-2015,7.35,0,0%,7.35,0,7.35,7.35,7.35,0,0,0
#1504,AAM,04-05-2015,7.59,-0.24,-3.15%,7.35,"1,720",7.59,7.59,7.35,0,700,0
#1505,AAM,27-04-2015,7.59,0,0%,7.59,80,7.59,7.59,7.53,0,0,0
#1506,AAM,24-04-2015,7.53,0.06,0.79%,7.59,10,7.59,7.59,7.59,0,0,0
#1507,AAM,23-04-2015,7.53,0,0%,7.53,"5,030",7.53,7.53,7.41,0,0,0
#1508,AAM,22-04-2015,7.41,0.12,1.61%,7.53,10,7.53,7.53,7.53,0,0,0
#1509,AAM,21-04-2015,7.41,0,0%,7.41,"7,180",7.53,7.53,7.41,0,0,0
#1510,AAM,20-04-2015,7.53,-0.12,-1.59%,7.41,"5,900",7.41,7.41,7.41,0,0,0
#1511,AAM,17-04-2015,7.29,0.24,3.28%,7.53,160,7.53,7.53,7.53,0,0,0
#1512,AAM,16-04-2015,7.41,-0.12,-1.61%,7.29,"19,060",7.53,7.53,7.29,0,0,0
#1513,AAM,15-04-2015,7.41,0,0%,7.41,"24,900",7.29,7.59,7.29,0,0,0
#1514,AAM,14-04-2015,7.53,-0.12,-1.59%,7.41,"2,870",7.41,7.41,7.41,0,0,0
#1515,AAM,13-04-2015,7.47,0.06,0.80%,7.53,"1,000",7.53,7.53,7.53,0,0,0
#1516,AAM,10-04-2015,7.59,-0.12,-1.58%,7.47,"1,530",7.47,7.59,7.41,0,0,0
#1517,AAM,09-04-2015,7.41,0.18,2.42%,7.59,"5,310",7.35,7.59,7.35,0,0,0
#1518,AAM,08-04-2015,7.59,-0.18,-2.36%,7.41,740,7.35,7.59,7.35,0,0,300
#1519,AAM,07-04-2015,7.59,0,0%,7.59,0,7.59,7.59,7.59,0,0,0
#1520,AAM,06-04-2015,7.59,0,0%,7.59,0,7.59,7.59,7.59,0,0,0
#1521,AAM,03-04-2015,7.59,0,0%,7.59,"2,170",7.53,7.59,7.53,0,0,0
#1522,AAM,02-04-2015,7.47,0.12,1.60%,7.59,"1,000",7.47,7.59,7.41,0,0,0
#1523,AAM,01-04-2015,7.65,-0.18,-2.34%,7.47,"7,300",7.59,7.77,7.47,0,0,0
#1524,AAM,31-03-2015,7.65,0,0%,7.65,"1,610",7.59,7.65,7.59,0,0,0
#1525,AAM,30-03-2015,7.71,-0.06,-0.78%,7.65,680,7.71,7.71,7.65,0,0,0
#1526,AAM,27-03-2015,7.71,0,0%,7.71,0,7.71,7.71,7.71,0,0,0
#1527,AAM,26-03-2015,7.53,0.18,2.38%,7.71,"18,350",7.59,7.77,7.59,0,0,0
#1528,AAM,25-03-2015,7.77,-0.24,-3.08%,7.53,"1,560",7.59,7.59,7.53,0,0,0
#1529,AAM,24-03-2015,7.59,0.18,2.36%,7.77,30,7.71,7.77,7.71,0,0,0
#1530,AAM,23-03-2015,7.77,-0.18,-2.31%,7.59,"11,800",7.47,7.77,7.47,0,0,0
#1531,AAM,20-03-2015,7.77,0,0%,7.77,10,7.77,7.77,7.77,0,0,0
#1532,AAM,19-03-2015,7.77,0,0%,7.77,"2,020",7.65,7.77,7.65,0,0,0
#1533,AAM,18-03-2015,7.77,0,0%,7.77,80,7.71,7.77,7.71,0,0,0
#1534,AAM,17-03-2015,7.65,0.12,1.56%,7.77,70,7.53,7.77,7.47,0,0,0
#1535,AAM,16-03-2015,7.77,-0.12,-1.54%,7.65,180,7.77,7.77,7.65,0,0,0
#1536,AAM,13-03-2015,7.65,0.12,1.56%,7.77,"4,010",7.77,7.77,7.77,0,0,0
#1537,AAM,12-03-2015,7.77,-0.12,-1.54%,7.65,"2,290",7.71,7.71,7.65,0,0,0
#1538,AAM,11-03-2015,7.77,0,0%,7.77,"10,200",7.77,7.77,7.77,0,0,0
#1539,AAM,10-03-2015,7.65,0.12,1.56%,7.77,"1,330",7.65,7.77,7.65,0,0,0
#1540,AAM,09-03-2015,7.77,-0.12,-1.54%,7.65,"10,440",7.83,7.83,7.53,0,0,"8,250"
#1541,AAM,06-03-2015,7.77,0,0%,7.77,"1,630",7.77,7.77,7.77,0,0,500
#1542,AAM,05-03-2015,7.77,0,0%,7.77,"4,680",7.77,7.77,7.65,0,0,0
#1543,AAM,04-03-2015,7.77,0,0%,7.77,"1,790",7.95,7.95,7.77,0,0,0
#1544,AAM,03-03-2015,8.01,-0.24,-2.98%,7.77,"10,270",7.77,8.07,7.71,0,0,0
#1545,AAM,02-03-2015,8.01,0,0%,8.01,90,8.01,8.01,8.01,0,0,0
#1546,AAM,27-02-2015,7.89,0.12,1.52%,8.01,"11,850",7.89,8.07,7.89,0,0,0
#1547,AAM,26-02-2015,7.83,0.06,0.76%,7.89,"2,010",7.89,7.89,7.89,0,0,0
#1548,AAM,25-02-2015,7.77,0.06,0.77%,7.83,130,7.95,7.95,7.71,0,0,0
#1549,AAM,24-02-2015,7.59,0.18,2.36%,7.77,"1,610",7.59,7.77,7.59,0,0,0
#1550,AAM,13-02-2015,7.77,-0.18,-2.31%,7.59,"2,760",7.71,7.95,7.59,0,0,0
#1551,AAM,12-02-2015,7.71,0.06,0.78%,7.77,"1,000",7.71,7.77,7.71,0,0,0
#1552,AAM,11-02-2015,7.47,0.24,3.20%,7.71,10,7.71,7.71,7.71,0,0,0
#1553,AAM,10-02-2015,7.47,0,0%,7.47,"5,060",7.47,7.71,7.47,0,0,0
#1554,AAM,09-02-2015,7.71,-0.24,-3.10%,7.47,"7,560",7.71,8.25,7.41,0,0,0
#1555,AAM,06-02-2015,7.95,-0.24,-3.01%,7.71,660,7.95,7.95,7.71,0,0,0
#1556,AAM,05-02-2015,7.59,0.36,4.72%,7.95,650,7.59,7.95,7.59,0,0,0
#1557,AAM,04-02-2015,7.65,-0.06,-0.72%,7.59,"1,670",7.54,7.65,7.54,0,0,0
#1558,AAM,03-02-2015,7.70,-0.06,-0.72%,7.65,"7,460",7.65,7.65,7.59,0,0,0
#1559,AAM,02-02-2015,7.87,-0.17,-2.11%,7.70,"5,050",7.87,7.87,7.70,0,0,0
#1560,AAM,30-01-2015,7.70,0.17,2.16%,7.87,320,7.93,7.93,7.76,0,0,0
#1561,AAM,29-01-2015,7.65,0.06,0.72%,7.70,150,7.76,7.76,7.70,0,0,0
#1562,AAM,28-01-2015,7.65,0,0%,7.65,"14,780",7.65,7.76,7.65,0,0,0
#1563,AAM,27-01-2015,7.70,-0.06,-0.72%,7.65,"25,420",7.65,7.76,7.65,0,0,0
#1564,AAM,26-01-2015,7.70,0,0%,7.70,"3,600",7.70,7.70,7.70,0,0,0
#1565,AAM,23-01-2015,7.70,0,0%,7.70,"7,550",7.70,7.70,7.65,0,0,0
#1566,AAM,22-01-2015,7.70,0,0%,7.70,"2,680",7.59,7.70,7.59,0,0,0
#1567,AAM,21-01-2015,7.70,0,0%,7.70,"9,230",7.59,7.76,7.59,0,0,0
#1568,AAM,20-01-2015,7.70,0,0%,7.70,"1,000",7.70,7.70,7.70,0,0,0
#1569,AAM,19-01-2015,7.87,-0.17,-2.11%,7.70,900,7.70,7.70,7.70,0,0,0
#1570,AAM,16-01-2015,7.70,0.17,2.16%,7.87,690,7.70,7.87,7.70,0,0,0
#1571,AAM,15-01-2015,7.54,0.17,2.20%,7.70,"5,660",7.76,7.76,7.59,0,0,0
#1572,AAM,14-01-2015,7.54,0,0%,7.54,"6,510",7.59,7.87,7.54,0,0,0
#1573,AAM,13-01-2015,7.98,-0.44,-5.55%,7.54,"11,370",7.54,7.54,7.54,0,0,0
#1574,AAM,12-01-2015,7.54,0.44,5.88%,7.98,"1,020",7.93,7.98,7.93,0,0,0
#1575,AAM,09-01-2015,8.04,-0.50,-6.21%,7.54,"3,550",7.98,7.98,7.54,0,0,0
#1576,AAM,08-01-2015,7.98,0.06,0.70%,8.04,"2,370",7.98,8.04,7.98,0,0,0
#1577,AAM,07-01-2015,7.93,0.06,0.70%,7.98,"6,360",7.93,8.04,7.93,0,"2,000",0
#1578,AAM,06-01-2015,7.98,-0.06,-0.69%,7.93,"1,080",7.93,7.98,7.93,0,0,0
#1579,AAM,05-01-2015,7.98,0,0%,7.98,830,7.76,7.98,7.65,0,0,0
#1580,AAM,31-12-2014,7.65,0.33,4.35%,7.98,800,7.87,7.98,7.87,0,0,0
#1581,AAM,30-12-2014,7.81,-0.17,-2.13%,7.65,560,7.65,7.65,7.65,0,0,0
#1582,AAM,29-12-2014,7.93,-0.11,-1.40%,7.81,"1,900",7.98,8.20,7.59,0,0,0
#1583,AAM,26-12-2014,7.93,0,0%,7.93,0,7.93,7.93,7.93,0,0,0
#1584,AAM,25-12-2014,7.81,0.11,1.42%,7.93,150,7.93,7.93,7.93,0,0,0
#1585,AAM,24-12-2014,7.98,-0.17,-2.08%,7.81,"2,140",7.81,7.81,7.76,0,0,0
#1586,AAM,23-12-2014,7.76,0.22,2.86%,7.98,20,7.98,7.98,7.98,0,0,0
#1587,AAM,22-12-2014,7.81,-0.06,-0.71%,7.76,"1,890",7.93,7.98,7.70,0,0,"1,350"
#1588,AAM,19-12-2014,7.81,0,0%,7.81,"3,900",7.81,7.81,7.81,0,0,0
#1589,AAM,18-12-2014,7.59,0.22,2.92%,7.81,"7,250",7.65,7.81,7.65,0,0,0
#1590,AAM,17-12-2014,7.76,-0.17,-2.14%,7.59,230,7.76,7.76,7.59,0,0,0
#1591,AAM,16-12-2014,7.76,0,0%,7.76,520,7.76,7.76,7.70,0,0,120
#1592,AAM,15-12-2014,7.76,0,0%,7.76,"43,460",8.09,8.15,7.76,0,0,"43,440"
#1593,AAM,12-12-2014,7.98,-0.22,-2.78%,7.76,"70,310",8.54,8.54,7.76,0,0,"70,150"
#1594,AAM,11-12-2014,7.93,0.06,0.70%,7.98,500,7.98,7.98,7.98,0,0,0
#1595,AAM,10-12-2014,7.98,-0.06,-0.69%,7.93,180,8.15,8.15,7.93,0,0,0
#1596,AAM,09-12-2014,8.04,-0.06,-0.69%,7.98,"1,500",8.04,8.20,7.98,0,0,0
#1597,AAM,08-12-2014,8.20,-0.17,-2.03%,8.04,"5,120",8.20,8.31,7.98,0,0,0
#1598,AAM,05-12-2014,8.20,0,0%,8.20,"2,830",8.04,8.20,7.93,0,0,0
#1599,AAM,04-12-2014,8.26,-0.06,-0.67%,8.20,10,8.20,8.20,8.20,0,0,0
#1600,AAM,03-12-2014,8.04,0.22,2.76%,8.26,"1,520",8.26,8.26,8.04,0,0,0
#1601,AAM,02-12-2014,8.15,-0.11,-1.36%,8.04,"14,340",8.09,8.26,7.98,0,0,0
#1602,AAM,01-12-2014,8.26,-0.11,-1.34%,8.15,"4,040",8.09,8.20,8.04,0,0,0
#1603,AAM,28-11-2014,8.20,0.06,0.68%,8.26,"1,750",8.31,8.31,8.15,0,0,0
#1604,AAM,27-11-2014,8.20,0,0%,8.20,"3,830",8.15,8.26,8.15,0,0,0
#1605,AAM,26-11-2014,8.26,-0.06,-0.67%,8.20,"3,580",8.20,8.20,8.15,0,0,0
#1606,AAM,25-11-2014,8.26,0,0%,8.26,"1,520",8.20,8.31,8.20,0,0,0
#1607,AAM,24-11-2014,8.42,-0.17,-1.97%,8.26,"2,330",8.42,8.42,8.26,0,0,0
#1608,AAM,21-11-2014,8.42,0,0%,8.42,"1,160",8.26,8.42,8.26,0,0,0
#1609,AAM,20-11-2014,8.48,-0.06,-0.65%,8.42,"10,310",8.15,8.48,8.15,0,0,0
#1610,AAM,19-11-2014,8.31,0.17,2.00%,8.48,"2,280",8.26,8.48,8.26,0,0,0
#1611,AAM,18-11-2014,8.20,0.11,1.35%,8.31,"7,080",8.20,8.31,8.09,0,0,0
#1612,AAM,17-11-2014,8.54,-0.33,-3.90%,8.20,"14,980",8.37,8.37,8.15,0,0,0
#1613,AAM,14-11-2014,8.54,0,0%,8.54,0,8.54,8.54,8.54,0,0,0
#1614,AAM,13-11-2014,8.37,0.17,1.99%,8.54,"6,400",8.20,8.54,8.15,0,0,0
#1615,AAM,12-11-2014,8.15,0.22,2.72%,8.37,"5,250",8.15,8.37,8.15,0,0,0
#1616,AAM,11-11-2014,8.31,-0.17,-2.00%,8.15,"1,010",8.48,8.48,8.15,0,0,0
#1617,AAM,10-11-2014,8.65,-0.33,-3.85%,8.31,"4,300",8.65,8.65,8.20,0,0,0
#1618,AAM,07-11-2014,8.26,0.39,4.70%,8.65,100,8.65,8.65,8.65,0,0,0
#1619,AAM,06-11-2014,8.65,-0.39,-4.49%,8.26,"1,160",8.20,8.65,8.20,0,0,0
#1620,AAM,05-11-2014,8.81,-0.17,-1.89%,8.65,"16,230",8.26,8.65,8.26,0,0,"1,050"
#1621,AAM,04-11-2014,8.81,0,0%,8.81,"2,140",8.26,8.81,8.26,0,0,0
#1622,AAM,03-11-2014,8.81,0,0%,8.81,0,8.81,8.81,8.81,0,0,0
#1623,AAM,31-10-2014,8.48,0.33,3.92%,8.81,"2,010",8.59,8.81,8.59,0,0,0
#1624,AAM,30-10-2014,8.54,-0.06,-0.65%,8.48,210,8.20,8.48,8.20,0,0,0
#1625,AAM,29-10-2014,8.54,0,0%,8.54,"5,020",8.59,8.59,8.15,0,0,0
#1626,AAM,28-10-2014,8.59,-0.06,-0.64%,8.54,250,8.15,8.54,8.15,0,0,0
#1627,AAM,27-10-2014,8.26,0.33,4.03%,8.59,280,8.31,8.59,8.31,0,0,0
#1628,AAM,24-10-2014,8.65,-0.39,-4.49%,8.26,"2,250",8.59,8.59,8.26,0,500,0
#1629,AAM,23-10-2014,8.59,0.06,0.64%,8.65,"1,520",8.20,8.65,8.04,0,0,0
#1630,AAM,22-10-2014,8.59,0,0%,8.59,0,8.59,8.59,8.59,0,0,0
#1631,AAM,21-10-2014,8.20,0.39,4.73%,8.59,20,8.59,8.59,8.59,0,0,0
#1632,AAM,20-10-2014,8.65,-0.44,-5.13%,8.20,10,8.20,8.20,8.20,0,0,0
#1633,AAM,17-10-2014,8.09,0.55,6.85%,8.65,"6,470",7.87,8.65,7.87,0,0,0
#1634,AAM,16-10-2014,8.54,-0.44,-5.19%,8.09,"7,410",8.42,8.54,7.98,0,0,0
#1635,AAM,15-10-2014,8.59,-0.06,-0.64%,8.54,"1,980",8.59,8.59,8.48,0,0,0
#1636,AAM,14-10-2014,8.54,0.06,0.65%,8.59,20,8.59,8.59,8.59,0,0,0
#1637,AAM,13-10-2014,8.70,-0.17,-1.91%,8.54,"22,050",8.59,8.70,8.54,0,0,0
#1638,AAM,10-10-2014,8.70,0,0%,8.70,0,8.70,8.70,8.70,0,0,0
#1639,AAM,09-10-2014,8.76,-0.06,-0.63%,8.70,"4,110",8.54,8.70,8.54,0,0,0
#1640,AAM,08-10-2014,8.76,0,0%,8.76,"7,900",8.65,8.76,8.65,0,0,0
#1641,AAM,07-10-2014,8.76,0,0%,8.76,"2,840",8.76,8.76,8.70,0,0,0
#1642,AAM,06-10-2014,8.37,0.39,4.64%,8.76,"11,380",8.81,8.81,8.37,0,0,0
#1643,AAM,03-10-2014,8.54,-0.17,-1.95%,8.37,"29,470",8.48,8.48,8.37,0,0,0
#1644,AAM,02-10-2014,8.54,0,0%,8.54,"14,800",8.54,8.54,8.48,0,0,0
#1645,AAM,01-10-2014,8.54,0,0%,8.54,"29,630",8.54,8.54,8.48,0,0,0
#1646,AAM,30-09-2014,8.54,0,0%,8.54,250,8.54,8.54,8.31,0,0,0
#1647,AAM,29-09-2014,8.54,0,0%,8.54,"10,000",8.54,8.54,8.54,0,0,0
#1648,AAM,26-09-2014,8.59,-0.06,-0.64%,8.54,"5,010",8.48,8.54,8.48,0,0,0
#1649,AAM,25-09-2014,8.59,0,0%,8.59,"4,210",8.37,8.59,8.31,0,0,0
#1650,AAM,24-09-2014,8.31,0.28,3.33%,8.59,"31,130",8.59,8.65,8.31,0,0,0
#1651,AAM,23-09-2014,8.65,-0.33,-3.85%,8.31,"7,440",8.37,8.42,8.31,0,0,0
#1652,AAM,22-09-2014,8.65,0,0%,8.65,"27,520",8.81,8.81,8.48,0,0,0
#1653,AAM,19-09-2014,8.81,-0.17,-1.89%,8.65,"1,780",8.81,8.81,8.65,0,0,0
#1654,AAM,18-09-2014,9.15,-0.33,-3.64%,8.81,"2,950",9.15,9.15,8.81,0,0,0
#1655,AAM,17-09-2014,9.26,-0.11,-1.20%,9.15,"18,380",9.26,9.26,8.98,0,0,10
#1656,AAM,16-09-2014,9.26,0,0%,9.26,"9,000",9.26,9.26,9.15,0,0,0
#1657,AAM,15-09-2014,9.26,0,0%,9.26,"137,410",9.42,9.42,8.98,0,0,"50,000"
#1658,AAM,12-09-2014,8.70,0.55,6.37%,9.26,"70,510",8.70,9.26,8.70,0,10,400
#1659,AAM,11-09-2014,8.48,0.22,2.61%,8.70,"11,640",8.48,8.70,8.37,0,100,0
#1660,AAM,10-09-2014,8.31,0.17,2.00%,8.48,120,8.48,8.48,8.20,0,0,0
#1661,AAM,09-09-2014,8.81,-0.50,-5.66%,8.31,"20,940",8.42,8.42,8.31,0,0,0
#1662,AAM,08-09-2014,8.76,0.06,0.63%,8.81,"8,530",8.81,8.81,8.37,"77,426",0,0
#1663,AAM,05-09-2014,8.81,-0.06,-0.63%,8.76,"1,380",8.48,8.81,8.48,0,300,0
#1664,AAM,04-09-2014,8.48,0.33,3.92%,8.81,"21,830",8.48,8.81,8.48,0,"10,900",100
#1665,AAM,03-09-2014,7.93,0.55,6.99%,8.48,"11,340",8.09,8.48,8.09,0,0,100
#1666,AAM,29-08-2014,8.04,-0.11,-1.38%,7.93,"2,000",7.93,7.93,7.93,0,0,0
#1667,AAM,28-08-2014,7.98,0.06,0.70%,8.04,260,7.98,8.04,7.98,0,0,0
#1668,AAM,27-08-2014,7.93,0.06,0.70%,7.98,"2,900",8.09,8.09,7.98,0,0,0
#1669,AAM,26-08-2014,8.15,-0.22,-2.72%,7.93,"1,490",7.93,7.93,7.93,0,0,0
#1670,AAM,25-08-2014,8.09,0.06,0.68%,8.15,"10,600",8.09,8.15,7.98,"55,000",0,0
#1671,AAM,22-08-2014,7.87,0.22,2.82%,8.09,"1,750",7.87,8.09,7.87,"58,931",0,0
#1672,AAM,21-08-2014,7.87,0,0%,7.87,"4,770",7.98,7.98,7.87,"87,000",0,0
#1673,AAM,20-08-2014,8.15,-0.28,-3.40%,7.87,600,7.87,7.87,7.87,"134,000",0,0
#1674,AAM,19-08-2014,8.09,0.06,0.68%,8.15,10,8.15,8.15,8.15,0,0,0
#1675,AAM,18-08-2014,7.93,0.17,2.10%,8.09,20,8.04,8.09,8.04,"136,150",0,0
#1676,AAM,15-08-2014,7.93,0,0%,7.93,"3,900",8.26,8.26,7.93,"137,000",0,0
#1677,AAM,14-08-2014,7.87,0.06,0.70%,7.93,"6,380",7.76,7.98,7.76,"72,009",0,0
#1678,AAM,13-08-2014,7.87,0,0%,7.87,"2,420",7.87,7.87,7.87,"138,000",0,0
#1679,AAM,12-08-2014,7.65,0.22,2.90%,7.87,360,7.81,7.93,7.81,0,0,0
#1680,AAM,11-08-2014,8.15,-0.50,-6.12%,7.65,"12,830",7.81,7.93,7.65,"139,000",0,0
#1681,AAM,08-08-2014,8.15,0,0%,8.15,"1,310",7.87,8.15,7.81,0,0,0
#1682,AAM,07-08-2014,7.87,0.28,3.52%,8.15,450,7.93,8.15,7.93,0,0,0
#1683,AAM,06-08-2014,8.26,-0.39,-4.70%,7.87,"17,470",7.76,8.04,7.76,0,0,0
#1684,AAM,05-08-2014,8.31,-0.06,-0.67%,8.26,"2,050",8.04,8.26,8.04,0,0,0
#1685,AAM,04-08-2014,8.31,0,0%,8.31,0,8.31,8.31,8.31,0,0,0
#1686,AAM,01-08-2014,8.31,0,0%,8.31,0,8.31,8.31,8.31,"142,910",0,0
#1687,AAM,31-07-2014,7.87,0.44,5.63%,8.31,10,8.31,8.31,8.31,0,0,0
#1688,AAM,30-07-2014,8.37,-0.50,-5.96%,7.87,"2,700",7.98,7.98,7.87,0,0,0
#1689,AAM,29-07-2014,8.37,0,0%,8.37,0,8.37,8.37,8.37,0,0,0
#1690,AAM,28-07-2014,8.37,0,0%,8.37,0,8.37,8.37,8.37,0,0,0
#1691,AAM,25-07-2014,8.37,0,0%,8.37,50,8.37,8.37,8.37,0,0,0
#1692,AAM,24-07-2014,8.48,-0.11,-1.31%,8.37,"4,060",8.37,8.37,8.31,0,"1,050",0
#1693,AAM,23-07-2014,8.31,0.17,2.00%,8.48,"5,640",8.31,8.54,8.31,0,0,0
#1694,AAM,22-07-2014,7.81,0.50,6.38%,8.31,"10,110",7.87,8.31,7.81,0,0,0
#1695,AAM,21-07-2014,7.98,-0.17,-2.08%,7.81,200,7.81,7.81,7.81,0,0,0
#1696,AAM,18-07-2014,7.98,0,0%,7.98,850,8.04,8.04,7.98,0,0,0
#1697,AAM,17-07-2014,8.20,-0.22,-2.70%,7.98,200,7.98,7.98,7.98,0,0,0
#1698,AAM,16-07-2014,8.20,0,0%,8.20,0,8.20,8.20,8.20,0,0,0
#1699,AAM,15-07-2014,8.20,0,0%,8.20,0,8.20,8.20,8.20,0,0,0
#1700,AAM,14-07-2014,8.20,0,0%,8.20,"7,010",7.98,8.20,7.98,0,0,0
#1701,AAM,11-07-2014,7.87,0.33,4.22%,8.20,"10,560",8.20,8.20,8.04,0,0,0
#1702,AAM,10-07-2014,7.93,-0.06,-0.70%,7.87,"8,770",8.04,8.04,7.87,0,0,"8,370"
#1703,AAM,09-07-2014,8.04,-0.11,-1.38%,7.93,"2,910",7.76,7.93,7.76,0,0,0
#1704,AAM,08-07-2014,7.93,0.11,1.40%,8.04,250,8.04,8.04,8.04,0,0,0
#1705,AAM,07-07-2014,7.93,0,0%,7.93,"7,290",7.93,7.93,7.93,0,0,0
#1706,AAM,04-07-2014,8.31,-0.39,-4.67%,7.93,"3,200",8.09,8.09,7.93,0,0,"3,000"
#1707,AAM,03-07-2014,8.09,0.22,2.74%,8.31,120,8.04,8.31,8.04,0,0,0
#1708,AAM,02-07-2014,7.81,0.28,3.55%,8.09,"1,550",8.09,8.09,8.04,0,0,0
#1709,AAM,01-07-2014,8.04,-0.22,-2.76%,7.81,"6,000",8.04,8.04,7.81,0,0,"5,000"
#1710,AAM,30-06-2014,8.04,0,0%,8.04,0,8.04,8.04,8.04,0,0,0
#1711,AAM,27-06-2014,7.87,0.17,2.11%,8.04,350,8.04,8.04,8.04,"77,426",0,0
#1712,AAM,26-06-2014,7.87,0,0%,7.87,"1,530",7.93,7.93,7.87,0,0,"1,300"
#1713,AAM,25-06-2014,8.31,-0.44,-5.33%,7.87,510,7.76,7.87,7.76,0,0,500
#1714,AAM,24-06-2014,7.93,0.39,4.90%,8.31,"2,730",7.43,8.31,7.43,0,0,0
#1715,AAM,23-06-2014,7.70,0.22,2.88%,7.93,"4,690",8.15,8.20,7.76,0,0,990
#1716,AAM,20-06-2014,7.76,-0.06,-0.72%,7.70,50,7.70,7.70,7.70,0,0,0
#1717,AAM,19-06-2014,8.31,-0.55,-6.67%,7.76,10,7.76,7.76,7.76,0,0,0
#1718,AAM,18-06-2014,8.59,-0.28,-3.23%,8.31,10,8.31,8.31,8.31,0,0,10
#1719,AAM,17-06-2014,8.26,0.33,4.03%,8.59,"4,030",8.09,8.59,7.76,0,0,0
#1720,AAM,16-06-2014,7.76,0.50,6.43%,8.26,"1,140",8.09,8.26,8.09,0,0,0
#1721,AAM,13-06-2014,8.26,-0.50,-6.04%,7.76,40,7.76,8.26,7.76,0,0,0
#1722,AAM,12-06-2014,8.31,-0.06,-0.67%,8.26,590,7.81,8.26,7.76,0,0,0
#1723,AAM,11-06-2014,7.98,0.33,4.17%,8.31,310,7.98,8.31,7.98,0,0,300
#1724,AAM,10-06-2014,7.98,0,0%,7.98,"2,450",8.37,8.37,7.98,0,0,0
#1725,AAM,09-06-2014,8.04,-0.06,-0.69%,7.98,"1,010",8.31,8.31,7.98,0,0,"1,000"
#1726,AAM,06-06-2014,8.48,-0.44,-5.23%,8.04,"1,360",7.93,8.37,7.93,0,0,530
#1727,AAM,05-06-2014,7.93,0.55,6.99%,8.48,10,8.48,8.48,8.48,0,0,0
#1728,AAM,04-06-2014,8.37,-0.44,-5.30%,7.93,"1,010",7.93,7.93,7.93,0,0,0
#1729,AAM,03-06-2014,8.37,0,0%,8.37,"16,270",8.09,8.37,7.81,0,0,"3,720"
#1730,AAM,02-06-2014,7.93,0.44,5.59%,8.37,"4,650",7.65,8.37,7.65,0,0,10
#1731,AAM,30-05-2014,8.42,-0.50,-5.92%,7.93,"3,570",7.93,8.26,7.87,0,100,0
#1732,AAM,29-05-2014,7.98,0.44,5.56%,8.42,"2,500",7.54,8.42,7.54,0,0,560
#1733,AAM,28-05-2014,8.15,-0.17,-2.04%,7.98,970,7.59,7.98,7.59,0,0,0
#1734,AAM,27-05-2014,7.70,0.44,5.76%,8.15,"2,030",7.65,8.15,7.59,0,0,10
